ss_id,latitude_rounded,longitude_rounded,kwp,orientation,tilt
371,50.60466800826456,-2.3868347860417294,9.742555846374756,90,35.29279087015177
372,50.1093309539093,-3.1047872879951237,2.628792574385408,225,18.950803154161157
373,50.56665776453557,-0.49200319732688946,8.689465840326212,270,22.025533404464568
374,54.09804064049814,-2.1388608023133253,5.430500708032313,180,38.60251005463311
375,50.42713189076137,-4.822295510377586,3.2250796696285935,270,44.12298619424349
376,51.91385378176257,-3.9069318184366675,8.836749111452603,225,22.880269277959552
377,55.069251865816724,0.011805601931782483,5.007747295023989,90,23.147062942531196
378,50.13963161441495,-0.3875324066289405,5.633356185367211,270,29.186913984327145
379,54.886810895533614,-4.810328052475615,4.233100324597891,270,44.515209385663134
380,51.6911286486404,-3.446194866469354,6.3365576629143465,90,23.068768374794132
381,50.70898896572994,-3.3824764238835003,2.4717148532652047,180,27.209157289027917
382,54.1804229921849,-0.29675079480890076,4.519733829865846,90,41.7444004687052
383,53.77365708067931,-4.862026235719451,9.724710901017588,270,15.08763097864086
384,55.26483208116232,-4.271239926107983,3.3232008943101476,180,16.192978949657086
385,54.410426262823314,0.5994125976123259,6.910629980871629,180,33.122150312136576
386,54.82088558230909,-3.7501873656196647,3.926710578022254,90,42.22140494138541
387,51.69220743542784,-0.430777245036877,7.961258131179406,270,22.16569981205783
388,51.06463726267834,-3.3327205326729143,2.177862946465148,225,29.08925324042127
389,54.50368850984515,-4.303910250684584,9.728389405706903,270,28.51395904973455
390,54.841008435603584,-3.2977946630038213,5.084105872452753,135,29.189140382865304
391,55.94303085200404,0.05586852298961453,3.1244541701181756,225,33.675590871892354
392,52.47570606146856,0.9898752767439998,1.6614707259701138,180,29.092312889720514
393,52.232108514756696,0.8115390519689409,2.5278211457878665,225,28.424044239673734
394,54.65847776445198,-2.2197152926708164,5.677965537004159,180,29.228652612937815
395,52.04482124151811,-0.3234040440054766,4.033028587881576,180,32.72602323813125
396,55.58454395362139,-3.5651099320892534,8.459950292943486,225,31.11022465054075
397,55.15047651105807,-2.947965888172907,4.877987712956253,180,40.62407992951513
398,52.57396416425011,1.2743507296478382,3.238428453288669,180,16.48490560481
399,54.50522640674898,-4.908986535424848,6.554304879436271,135,39.999512144190376
400,54.52725724450809,-4.401440284018723,7.360994951969012,270,40.31773837835172
401,50.6187432130156,-3.5447962139778086,2.5033771711085486,270,23.547240645928824
402,55.4153174400774,-4.814274572883262,2.508572946594859,135,28.885558650475517
403,53.031514234687144,-3.729951954371419,1.3300428424018866,225,28.156154656123064
404,54.95874479664645,-0.9187090732121543,7.627618135590764,90,21.55529503062391
405,51.920297606183674,-2.0500281458525142,6.974240748596245,90,26.903905412589495
406,55.3731393709772,1.2487019775388237,5.2716778817483245,90,16.331633165125634
407,52.335210072404976,0.7221049321690867,8.597534040722774,135,23.334662183452032
408,50.06502590888179,-2.607278538114868,8.251031376550479,135,39.50046526352154
409,55.43229185851558,-3.1840359659809527,6.26818927957077,180,23.536869052886928
410,50.5477200607168,-2.342153142829132,8.814441524619328,90,39.546200062447426
411,51.91588182554249,-0.8679354023963457,2.8525708903309144,225,30.947983938132925
412,55.70037180230483,-3.123554514239866,2.007276574579551,225,41.3958803208348
413,55.703642881625335,-0.6309576450560623,3.4277465036529065,90,32.24338662793245
414,53.440627328739716,-2.134118434661317,1.5137817048038338,90,15.890046691942194
415,53.791023273018794,-1.1356697340361386,5.780525752009288,90,35.26260622641267
416,52.69067313186992,-1.9471142960527832,9.429451230654653,135,16.34560704070706
417,51.75926463018839,-2.938739683206576,1.3540918660165868,135,28.51791056949402
418,51.97198727221949,1.6391731487350967,2.098989226090241,135,42.88280083419342
419,54.03511073646223,0.3452405591183254,5.069791254550918,270,19.956118180135505
420,54.51424717662608,-4.019207769634832,9.404875157751144,225,26.696170588246325
421,54.74947426235509,1.0792758312853898,3.8454049447907543,225,36.89580926545435
422,54.73770885676733,-1.5879816122534045,5.565113278195532,180,41.46775668284543
423,50.54723661829214,1.2618655882586403,1.3741557314535289,135,35.12829014227523
424,52.96652182821549,0.5989867916312068,2.3350888086587998,270,22.745197625735077
425,50.34535256009987,-2.0235054687153657,9.879671106629623,270,35.238235587486486
426,53.297173293942414,-4.842714841759178,9.68606826792441,225,23.9018292331227
427,52.649183008240264,-3.1192584843053774,1.0444598284096864,135,36.55287689456206
428,55.3262250965498,-1.2085604973739317,9.566306068809151,180,43.62099382755122
429,52.105490075312474,-0.5656524612169687,6.752079440339504,135,36.64180353318865
430,50.702402098565635,-3.194786201967584,8.811264650680199,90,40.88641508737237
431,50.85795009231701,-4.024507481490231,5.092658700704732,135,15.063115295276502
432,54.56906379030483,0.8445116575950937,5.640364257213252,90,36.52716374194783
433,53.709308379897564,1.890815264924865,5.399619222312282,90,39.88762670595751
434,50.60673605673674,-1.3201687238811992,7.001778317914939,180,16.21676212634044
435,50.50464083668999,-3.7982449990618754,2.256861292806816,225,41.14793181864692
436,54.20581478875472,-3.0938487143644173,1.2697623088541015,135,22.700826849301375
437,50.43657803818516,-4.871265264167733,3.7713694743207182,90,34.958763059341656
438,54.931160355742136,1.4000916459234931,7.342126864629821,135,39.0106463707022
439,54.23745336293898,-4.175742419769012,2.816681069106535,225,34.87993539178066
440,50.4880926838514,-0.9643846714002251,7.060891899924256,225,17.768543762197716
441,50.50902628451115,-3.081613455189558,9.729208414965434,270,32.88964556581105
442,55.91983747100706,-1.120753982389446,1.8451064421047656,225,31.487509701664308
443,52.24562477453672,-0.44005728153695056,7.053419064026136,180,42.00963804222815
444,52.223852882401346,0.8081926259504115,4.993751973741141,90,27.127191889326276
445,54.87679740354501,-3.5550510976757774,8.813280289397548,270,24.632432912611506
446,55.68349146430315,-4.923029199390637,2.594348105026473,180,37.49552293309399
447,55.916006382937226,-4.041800589518349,7.23363357003548,135,27.3802597825019
448,54.52026911155365,1.300130492936736,8.543037606832993,90,34.38288525015189
449,52.257557513185496,1.117230542937607,9.501527975266209,225,34.39350270373821
450,50.501004300192015,-0.8181082848078418,7.1492322546068126,90,41.64117193080354
451,54.66288149556462,-0.796381976964426,5.474572876075846,135,32.960772069572926
452,53.35042549841483,-0.3447432781762121,6.560625161810925,270,30.064608298859607
453,52.54533205548186,-3.772401049635853,8.820144860308464,270,19.16613979189551
454,55.438126310568414,1.4008836214747182,6.1354877197494675,270,18.472128200361162
455,50.66718489383691,-2.0686063257554883,1.2734835372715319,225,19.62964695849238
456,52.955750625745154,-2.3180303022535176,9.3785382595628,180,20.155454439812836
457,50.068121868604514,-1.3675760630201372,7.20574075928405,180,34.13631277990902
458,52.811963851964755,-4.6712382325746145,7.088620471995219,90,37.22943750823735
459,50.33781965409102,-3.836016418707444,2.9410763715794546,225,30.89974568779256
460,50.712907497608434,0.16623531498459343,6.929969232093915,270,39.87053197636473
461,50.70515748066263,-4.4204093245241145,4.544779650887426,270,44.737896802009
462,53.89526181269638,-0.777935233735283,6.861096793373429,135,39.60037887358068
463,54.47626927559254,-3.2825562322307533,1.9593372727719165,135,35.84647121027878
464,53.50021259058296,-2.274930701706164,6.920607741427324,270,30.9747809831144
465,55.773035290847254,-2.979143842605101,9.994723531936,270,28.465592150241246
466,52.24922347714222,-2.510290984745356,1.4339083497450043,225,17.53177141633627
467,51.714272517691164,0.03332133628971867,9.794567657991855,180,26.981062451840728
468,55.21159476913676,-2.920147990637775,4.662171646505835,135,42.30403910346403
469,51.34157503111672,-1.0351675179217197,8.836781053035333,180,39.24067889719659
470,55.77933523664367,-1.6676471846063023,8.04146935652446,225,21.481540950350617
471,50.0729268481389,-0.3543018424614628,6.10314634888001,270,28.998233540916477
472,55.81927296024583,1.5578081752733057,7.646042883261939,180,39.50169607675634
473,50.258959471703456,0.1280046804717525,8.906640051712131,270,17.021536643565675
474,55.346858682188426,-3.4954173498647028,4.637262894859297,270,26.621777570059777
475,53.1662066545178,-4.781718054571007,3.943298454069148,90,40.55523710621843
476,55.9577887767158,-3.1641516899012245,7.0083404700722625,180,27.11693592510371
477,50.44277938841239,-0.8344544850982158,8.270613477471327,180,17.328439341943227
478,53.32312570640792,-4.640019305610248,7.860566212989542,270,31.276031055967543
479,55.81581521371459,-1.5254362695913457,8.18032283972771,225,40.852274847548856
480,53.13858706502089,-0.8221000575817756,4.920249833316397,90,32.708566288594795
481,53.776391828811576,-2.6602927642812744,8.360507945575193,270,21.788373246426954
482,54.174492133907705,0.39638542622075335,2.081881498335476,135,26.52718860412144
483,52.72724638860664,-4.253812228063597,5.900401881647646,135,28.503700835457966
484,53.76534848050438,-4.474035527849338,1.0518279444830942,90,32.377990614615804
485,53.5058858715386,0.09732129342522366,3.9212724691024325,225,37.78053077257839
486,55.406948062945936,-1.5315607865566108,4.298153813842581,270,17.966208529219063
487,50.272678282048744,-0.1811832250058476,4.565554224483298,180,41.68956099052699
488,51.68577913755338,-1.9562086297737764,7.25920486020876,90,15.369291090482267
489,55.70246890445935,-3.2751857673262523,4.4970229114331115,225,26.101570040227656
490,55.341582703345495,0.7337162237193979,5.038242603602776,180,15.82260929917973
491,52.73394051671428,0.5959111527828549,3.1378971778689473,135,26.789226760358737
492,53.72079558680922,-0.1371247040190129,4.35926612466406,135,30.774377966199715
493,51.6642870978868,-3.094984039390261,3.045426645368363,180,30.350441597445354
494,51.12872695834257,-0.8683853319163903,1.6587633139159927,90,19.96885041084796
495,52.78219042963989,-2.4731827214198123,6.431037340432401,135,34.37221530286837
496,52.12011336815632,-4.358925486713561,7.013915186995146,270,16.343353515140045
497,53.501936671105234,1.421195028235699,6.575413114086531,180,37.85720460397246
498,50.46640782178991,-4.04226958356727,5.171446394205152,180,43.39933301980639
499,55.846368845997,1.651661476745617,4.418072021613068,135,25.193064814533535
500,55.91726446687762,-1.87795958929431,8.770002846146427,90,30.517181451429956
